Lemma	T19_w2v	T19_ft	TA_ft
заговаривать	0.03827389980554354	0.044154516131796835	0.013059726172121413
присоединяться	0.009625622361718546	0.038451149203518185	0.003526053888864658
спальня	0.049199511413124286	0.052217460105092095	0.0019347194935353926
чиновник	0.019487123777736887	0.021068540702220317	6.948848192125206e-05
отделение	0.008464193193685528	0.016827816803995265	2.9409176986128704e-05
интересовать	0.04880931050287757	0.06412772862370313	0.017313921992616565
гостиная	0.049991343570602344	0.05334835374624609	0.006153433753619823
скука	0.025193633041168575	0.02943439829137594	0.009254032021760698
надоедать	0.014049346252943599	0.01807126996254995	0.002770000453108949
барыня	0.029410075466838027	0.039559120517089125	0.00689884067857667
копейка	0.02245050495857211	0.01676964873549172	0.002299614386646089
карман	0.010609804927830969	0.010595500790712946	0.0009877643129067334
выигрывать	0.01338547229558302	0.011842383356897381	0.00020072415932164748
зал	0.022236471230231626	0.03298197443947468	0.004023314089954083
вертеться	0.0019248782136383664	0.0005977205160739765	0.0007773197469060983
студент	0.006725875110126251	0.006089032763309129	4.030837991163268e-05
приглашать	0.029779862503397994	0.037007503333647655	0.009095409405665006
робко	0.014971630013419716	0.017545502311842782	0.006918484499586799
серьезно	0.010538136811028406	0.031228495788328696	0.005111685700918346
барышня	0.04761803631985998	0.03535999422139878	0.006047817492644567
искусственный	0.0004030259023415097	0.003589609396836901	0.0001827374413392781
грусть	0.04158898845240948	0.03950491227477445	0.022251114181886168
даром	0.010294160054230868	0.01584580809083641	0.0017747539285369038
раскаяние	0.046077199582766515	0.03395049998288928	0.009543097866234777
принуждать	0.0033256362272764688	0.02515116686104045	0.0017121514806824115
искренний	0.0405125173709963	0.03388113694460732	0.016177204010779093
извинять	0.024605671361082847	0.036884967490950736	0.0020026599395411254
переводчик	0.002486182846881747	0.014411837056642188	0.000698305256419341
замалчивать	0.023852410841338427	0.019254865318713125	0.007973679495935772
музыкант	0.0006968514532567843	0.003225700033549504	4.054987858914413e-05
пожалуйста	0.04332190941897753	0.038369005592813366	0.0021378330159381423
уверять	0.07248746684843475	0.06902561437124285	0.02464586343814933
решительно	0.00364640517215223	0.015986390502225806	0.0035070985050498164
лиза	0.046181823368114064	0.05208013190981951	0.008278337004663048
поблагодарить	0.009572092030913004	0.040171768264309626	0.0077878199861743215
поцеловать	0.03989052143052375	0.03813043985936665	0.013417171689520932
окончательно	0.004889954431206453	0.006181186538401333	0.0006031446185499048
вырывать	0.011529176993581199	0.009038818105852735	0.0027604204733270624
спрятать	0.003931629615096467	0.006563181332823919	0.00030870232463580885
провожать	0.024654920655292376	0.02575724893464667	0.011873871889073094
отрывать	0.016910379117246983	0.016994198955288402	0.002090232075106773
восторг	0.0269505576503241	0.02620563489494919	0.018886783903634578
прижимать	0.023297743137073883	0.016869851507898635	0.0018405345938287319
жар	0.003981427133913445	0.0031621290652878806	0.0001024858648326546
неестественный	0.018113352703832054	0.023901494746541022	0.00181501425779472
грустный	0.019255999856192595	0.023531366411197907	0.011332259444695821
нежно	0.022198136607820485	0.024198125705687256	0.010346631061178772
течь	0.00038292279242554267	0.002434509653765396	0.00024301509341402886
знакомство	0.01953027168214071	0.02218497667433763	0.007500645583698189
уважаемый	0.007430295316134449	0.024313747930431454	0.006922968998660542
равнодушие	0.02264077132890371	0.016506128791151292	0.002029774955150813
признак	0.005219128821163398	0.0070312370486422205	0.0002825369237991745
порок	0.021487219133587906	0.014051580260016424	0.0006787274963367726
стыд	0.06575398277988749	0.0616206155036689	0.022404264510705964
разврат	0.01775868152635722	0.014542697505803559	0.003202572758413814
презирать	0.026524802494299178	0.04398174403332325	0.0021106125202300994
замечательный	0.006300703410324812	0.010551084277569315	0.009714637895112075
твердость	0.014334531987527077	0.014610482049906918	3.3998079027287246e-06
гордый	0.0039012737535732323	0.004752069555514352	0.0004635584094640881
изменять	0.03801933470898667	0.03891965593982851	0.010007316690155418
диван	0.029814850768688724	0.03225959887464181	0.004550700546703128
когда-то	0.004622173816180245	0.005538520630265043	0.0039196035598569896
капля	0.0014450596710535424	0.001037316655239033	5.63260474467073e-05
чудесный	0.009269269582416551	0.014557025520343048	0.007152196090947035
сиять	0.008370646022590966	0.007769574052711304	0.0016977119342270837
дорожка	0.004574001765151606	0.006023547086761119	0.00023080798420061378
жать	0.01925124954071019	0.015561665182063998	5.05367474262694e-06
возможно	0.04273304534395185	0.0531921876016155	0.005419799269090039
разбудить	0.02919689815367772	0.030612034958330273	0.009118817326054999
виднеться	0.006351911953369647	0.00968781443261561	0.0008599748224267532
подъезд	0.032039759087404425	0.038031811572408494	0.0015635692853749924
кривой	0.0034415976941269202	0.0031680575520012574	6.356517519504967e-06
изо	0.0032595218200502634	0.0029453935846621205	0.0004286867555290446
из-под	0.002669146179100975	0.01141949965165954	0.00010849107931541628
николаевич	0.03731668671868229	0.028115337656212935	0.008041609288787768
любопытство	0.028203669056565635	0.015594877436156581	0.008963295688283055
опыт	0.005197855341531873	0.012511433306502721	0.00046006011534572216
таня	0.04261395569295162	0.03604804192932473	0.00806202412518417
васильевна	0.04098601379517642	0.04982425453613389	0.008446309831446387
маша	0.06252542498511854	0.04018911124485338	0.010478555980085855
грязный	0.002175922315663361	0.004163467571900868	0.00040049261327302103
яркий	0.015012263227942624	0.018910254544958458	0.002473498697457884
манера	0.004147072986642246	0.003746382373229293	1.1899327659550536e-05
стакан	0.015384817855613133	0.017068955131559736	0.0026031952473474194
гадкий	0.0281936933668749	0.029766905745050903	0.004944477271825512
замолкать	0.00996454394523968	0.017845732479616093	0.008733937478847802
неожиданно	0.005296275696592333	0.01178955095866882	0.003148151256623352
мотив	0.004678508043288736	0.0022922517114658198	2.6359459950780987e-06
публика	0.017853101364560562	0.012102206868015107	0.0006582963774249968
приятель	0.009183516482268214	0.0033485701691976133	0.0017239868779716082
интересоваться	0.048085480961319475	0.06555600727583108	0.02764748515039012
жест	0.003537189429366642	0.0036612530431161232	0.00033232501108459306
лакей	0.02968579899776861	0.030098966978987556	0.008745797625599506
досадно	0.06399706365137817	0.08125101970507365	0.020637485764753175
группа	0.00045808780292278255	0.0012901238719414342	4.703136760372287e-05
неясный	0.009994709036889125	0.023471861655702735	0.005826940160931429
раскаиваться	0.030549525402798646	0.03968516991861615	0.0032067751768686975
скучно	0.07015911225936397	0.06798078062859199	0.024522954630392266
сближаться	0.029997836033393722	0.0229730238360641	0.0013990498963838268
уста	0.006588804597612645	0.0009642291685363995	0.00047318597832657615
горничная	0.044483815375158046	0.03629706441568079	0.007042552309504015
жестоко	0.030876210101215773	0.03739724241984149	0.004090381111675069
нечаянно	0.0013123838863334733	0.009209686686812645	0.001234789121950139
шопот	0.0023929514168040183	0.006213893833591718	2.209875136773671e-05
боже	0.027630846302005442	0.04125145252250159	0.004907138400433107
будущий	0.020349124519657893	0.020088261854888014	0.003379378369837373
глупо	0.0306061642265964	0.028308110256070912	0.005103684440830252
блаженство	0.026321720733808132	0.0255295196084869	0.009366850916156506
театр	0.0052507525128553025	0.004555658366532303	0.00011961249148075378
перенести	0.01281867615103488	0.026892753335281013	0.002130855651790802
блаженный	0.005339017411600486	0.015108413779856238	0.0019173424764747226
лист	0.01332163772076908	0.01497459615256097	0.00019937701731277734
послание	0.007891235034581954	0.021401168978789832	0.011989594142703685
нежность	0.026270682203418553	0.02279424368801496	0.003953829367319472
обстоятельство	0.028737096278169314	0.029241828283545344	0.0009655081494880938
осторожно	0.007302896459412938	0.007807410466663018	0.007664078653644072
мучиться	0.02234872226092243	0.03753050896457889	0.007624126874079235
запирать	0.007331059709457892	0.006153768587105947	0.002102808914263751
пробуждаться	0.004561405604344256	0.01616046601066135	0.0012413941095533547
страстный	0.008479440852111247	0.021999853656699552	0.004944820610259259
догадываться	0.023296821059584236	0.03222905809468036	0.013778317295906244
замирать	0.005059178381315994	0.005626649978141656	0.003361295840519004
притом	0.006033332170059915	0.0010310894594152198	0.00010509499244882891
подействовать	0.04073033604632415	0.02917071730808342	0.0011311658748124932
болезненный	0.003939645845382049	0.01015769178368343	0.0006589104389538751
испуганно	0.011318385495430412	0.018997472751996133	0.0074207857176530855
пропускать	0.018522875483238534	0.023000671506182763	0.00010377331393521411
пальто	0.018326246129145202	0.018304641244537637	0.004629283483619755
недовольство	0.02437963464447831	0.01797032828847488	0.021670113013608855
холодно	0.02868819151569096	0.04112803674824205	0.008691961486692674
устраиваться	0.012364563278034847	0.018797064496078122	0.0011749320675387845
вероятно	0.018889032103270482	0.019377546395552458	0.005156870574527412
кухарка	0.0199165184925911	0.02473272635449723	0.004488605676780808
дворник	0.03239636960583302	0.04021454537223077	0.00010462053598724084
дрова	0.018092678762191918	0.022974576416161796	0.0012341098578332501
квартира	0.012561465345124917	0.016187153937750675	0.0007711392718492816
скверный	0.02164536595681847	0.012380030243888476	0.0019962351601137155
петербургский	0.007813297081922644	0.00692440222372429	0.0006314752168954752
съедать	0.007359427915045624	0.009767296554640478	0.0008125195765981533
кусочек	0.003692840005761292	0.001917579624591158	0.0002020713013305176
устремлять	0.02586433636372081	0.026954064732458434	0.0009429140923297065
отличный	0.005713808109222141	0.011938558699279695	0.003104671395592338
кто-то	0.0149969512500864	0.025571563862633772	0.0020065339575009613
пустяк	0.011684328001242507	0.018234565020670997	0.002130276968435408
довольный	0.05035828196114785	0.035936901583163164	0.02741933059745199
лишенный	0.007977662886180827	0.012521225192489794	0.003912695239293711
совестно	0.07194761575691491	0.07538497916254122	0.009622832169740006
гордость	0.03241044601070361	0.02397567876527709	0.017164841238528683
андреич	0.015752157856359708	0.011670782123214861	0.0011347057619355962
пожар	0.0017922019629789628	0.002260301383646996	0.00023840709705939491
чин	0.017505063825335017	0.01664456553158526	0.001958002660735889
расставаться	0.02991227461288091	0.015419192420443071	0.0008079067783779588
постоянно	0.013185147401074047	0.016089805602057198	0.003122898289579566
путаница	0.006005353928505224	0.004492781681102885	0.0011289245677345554
герой	0.005321992184816163	0.006804670261822238	0.00038093911816653136
книжка	0.06009286381755494	0.05619779033198184	0.005145797099530224
нехлюдов	0.02743598608953215	0.024021648632616206	0.0035204676273815805
учтивый	0.0022591111619332574	0.004956735468902747	0.0014371544813414196
посидеть	0.023909641737840326	0.03506791104767273	0.0026891750024722193
неприятность	0.03341267442213783	0.029833320051271553	0.010643071936659055
спор	0.024092584042061372	0.029559744704153096	0.004019695399037585
жаль	0.0942339267297231	0.07355319622218598	0.02322346878468542
неприятно	0.07400308616366687	0.08483550335657523	0.03010091715951309
появляться	0.025061134223078322	0.026448496154420357	0.0015630140264409984
обходиться	0.00842537154409341	0.013578498566861033	0.0011192483109155377
милостивый	0.02140362869624672	0.027689457359969284	0.004755919685764034
сарай	0.009117010804243545	0.011323576001999104	0.0006699964945531863
экипаж	0.034755302428441166	0.034986104920751535	3.5958539641883314e-05
мужской	0.006167317437397039	0.0058680632194697685	0.0008548280565835715
немножко	0.006908951405841944	0.018631820828452973	0.0049111610474230185
море	0.005580759037302038	0.006777338446440679	0.0009532281136203974
земство	0.013752955732658658	0.023280669465487788	0.003483624149813187
адрес	0.02307088778168724	0.018825904683104577	0.00021718390152393078
лично	0.0036338486511747216	0.011869198453840522	0.00019675375133334242
торжественный	0.0015829872547186339	0.007931848047821141	3.954242042244241e-05
адъютант	0.03550148648787438	0.03803987462043252	0.008564017497585048
семейный	0.02754543292429934	0.02366920177040982	0.0022481760227136
заявление	0.00909960027191008	0.033002842483038766	0.0017883614010003265
искренность	0.018335628323258024	0.014168586043467412	0.0008367694578729289
земский	0.0259441890207755	0.018349408513048778	0.001630267810798046
посвящать	0.020960657700771643	0.02310013720097284	2.1727526769068365e-06
неопределенный	0.008878605663986818	0.029448659837858673	0.0015458868237169224
намек	0.005823311372857772	0.008702072069936147	0.00011854849678057032
прерывать	0.013725172472157827	0.023233656174716157	0.006432373305652663
таковой	0.005199760179544233	0.009715125872222926	3.258683886413662e-05
заявлять	0.00971560006858602	0.020670052853639955	0.009318290010635494
несправедливо	0.024996102803745708	0.03869766343922738	0.009603505086553806
осуждение	0.009618442569625291	0.026378382861036217	0.010265886161345411
факт	0.011874541142936196	0.021083900434990928	0.001614505787874595
отталкивать	0.002907853910024646	0.012066264894329036	0.001186258756852484
нехорошо	0.03378096204311775	0.053061280214477834	0.01895409726818136
дальнейший	0.01327494475796586	0.005358392705665899	0.00025327300158113576
случайно	0.0002742719576469319	0.014642470479769786	0.003781613721533038
суть	0.009047543299029705	0.024609118293056852	0.0003974554283423777
призвание	0.01946491256102229	0.05324826003514537	0.0050295857051275835
жестокость	0.00977647246516684	0.009719821786927664	0.0021450915555057703
помощник	0.009042865526339964	0.0164172914648829	0.0016095888760080893
понятно	0.024529648862086976	0.041857570949879574	0.014688583850251092
умственный	0.033642659791322374	0.024976437668658466	0.0003485931639341856
обличать	0.011770240723242233	0.011866443179966954	0.0008884006046904611
образование	0.011361600542170135	0.02307496231643918	0.0006269247234716363
постройка	0.0036345867615191043	0.004976153173969797	0.0006654382515223642
препятствовать	0.004698422843947843	0.01775723939276576	0.004777201332297299
корпус	0.04221403901911609	0.044517587743542766	9.735284270489275e-06
заведение	0.01949417381900298	0.009748629496323245	0.001012658321216543
отделять	0.03301198949067962	0.05030613606695367	0.005278075618061633
связанный	0.015273034159754686	0.010419312735780485	0.003182694743792902
предназначать	0.009214806987498577	0.023382794374005964	0.0003784041992903076
требоваться	0.0201048893622564	0.03304710867250163	0.006981925682402344
завод	0.006589098013315661	0.008979544084036496	0.00018590559722407617
вникать	0.042434176456339776	0.03491142694375395	0.00480252725700746
вырабатывать	0.011744317253947662	0.017724578805472527	0.00043464464623139834
наблюдение	0.010144073796855765	0.027033716247500603	0.0009721004713675044
достигаться	0.009946451793562598	0.035415324583781334	0.002754756917119335
приближение	0.006566474735215474	0.013907662697113785	0.0025641807126007277
совершение	0.01883739744228174	0.012434627365286527	0.002318501946391711
переноситься	0.00472068044738177	0.008844007967116154	0.0006586367097081773
пробуждение	0.007296255532354688	0.01662374850251857	0.003236798785379517
дуб	0.0030517612636186543	0.003833714636228064	6.766049485166914e-05
сук	0.0035640771918718206	0.0036103349285463433	5.070473148644009e-05
благой	0.0010384323821599724	0.007879596332951508	0.0020986064771208
беседа	0.011997391733046654	0.020036529441891392	0.007166382672275185
крыло	0.003637159547796094	0.005130771433860085	0.0003758942475450982
направляться	0.04035668473033115	0.04122695479698203	0.007775310743235726
подлежать	0.0031039043896291044	0.023745471214323268	0.00077584264740456
облегчать	0.036541287150675235	0.033404650260493274	0.012083120020920027
затруднение	0.025567265631365237	0.03948807733037968	0.0035080297849363184
обратный	0.0019723641920072316	0.0056807200535733664	9.699422463864844e-05
нарочно	0.0030378322292019073	0.004322062363047534	0.0021823503891993637
видимый	0.002686319122269775	0.01025482925849051	0.0010700753772745206
победа	0.014835494332100173	0.010514024977116565	0.001390798186198176
утверждение	0.003024548390226622	0.034633171489655494	0.009487200218035423
утешение	0.03294812746402564	0.02798585730110166	0.008129049112204401
уносить	0.0034364641612387925	0.007298689518756186	0.0006554174379894597
обрадоваться	0.01559586740404247	0.025549804853668315	0.013758107452305554
нож	0.005583825167805747	0.003943144075424165	0.0006913871369973932
заплатить	0.029643283499884786	0.026864794007379764	0.0057500953381502224
коляска	0.04420683765490846	0.03667251956250187	8.498272743773512e-05
штука	0.0002722112183688755	0.004176356129914579	1.0242862047652589e-05
ругать	0.012093193100279015	0.007849873500883628	0.004652636111285108
стих	0.01921947937673082	0.03423374255110038	0.001528547287462892
евангельский	0.0543982466425863	0.05435957939263948	0.0216132595231488
отчаиваться	0.004261963393872942	0.012037635350634991	0.003357213859210322
слабость	0.016500917796541427	0.011716296682334546	0.00038441074072987714
отдыхать	0.01994459903333503	0.025603191424775865	0.005514294927675589
получаться	0.0035503155876673723	0.04068699358528223	3.9395623260202274e-06
стр	0.004516421884324016	0.003641831652717554	1.849486339722398e-05
строка	0.017531561446040532	0.020176124781740176	0.0007982292171162317
пехотный	0.02902888749913278	0.024089718073711713	0.012581347602582253
преданность	0.023889212971027213	0.02245091992617192	0.003223686266636819
преимущественно	0.016665574453485026	0.023141101500527818	0.001259259362049252
намерен	0.018286151480104675	0.033069461256391736	0.015073817009640167
отчаянный	0.0056970461638398435	0.012322258603837764	0.0021350592435147946
св	0.006605583575810768	0.015063943000426154	0.0013369441252317554
падение	0.008168851793781165	0.00470083655637289	0.0004099191032805181
раненый	0.02860525808767361	0.009401646416790019	0.004387272288772551
грубо	0.020323259317792067	0.012716869467713695	0.005947729139827986
печальный	0.014648866556840731	0.02143518744381962	0.005686339533689326
папироса	0.010824263282016492	0.013253728761315912	0.0010415061434643075
сюртук	0.020496731281331643	0.02582090456843179	0.007158504419646024
штаб	0.03085150446131069	0.037462099547920596	0.00705975026325567
по-русски	0.010983247954746186	0.019760325937801616	0.0018210659743623325
табак	0.0072393429223442845	0.007729294405847237	0.001635573744017957
курить	0.019142435265402068	0.019869920004600822	0.0032546957878566364
самовар	0.017902787707073407	0.018780658782412266	0.0011978513282998142
няня	0.05307458704000362	0.038860045185113413	0.0036825825045889646
петрович	0.03032483347948551	0.02242995422790675	0.008755010055409808
доброта	0.020503774020137745	0.02253364575908697	0.004536218389037868
хвалить	0.03239745692980116	0.027928573000122497	0.01604726243983861
посредник	0.0012997826727028715	0.0019516538041441467	2.7862729393444626e-06
нанимать	0.008105156676989396	0.018989156456192292	0.0004775230309154037
ст	0.00795006136596762	0.009484275342991327	2.0930529606271853e-05
рассердиться	0.01994580178977505	0.02971355941602946	0.007285447300115464
десятина	0.01789570592776586	0.017824984234325363	0.0008123507377152734
крепостной	0.011926199732968702	0.019206559826288543	0.003392784404572039
выше	0.0023108847456440778	0.004174871299636211	0.002970679833058645
расстраивать	0.02025088476067998	0.01593406257264487	0.0022769035237197688
шутка	0.009636922227996647	0.01776397343918208	0.0029209664631520554
посещение	0.03163247287515357	0.0314442185700405	0.007950906343339725
лагерь	0.030335069889541433	0.03934861985810838	8.118715684490652e-05
идея	0.01640495704728612	0.020937543015615546	0.0005276001516572689
предводитель	0.024017397686140432	0.02047382246926448	0.0002569982147231967
стыдиться	0.03894953383893194	0.033444852912698914	0.011848731282743472
губернатор	0.02255336738629879	0.02852242078926641	4.6414598689300676e-05
печатный	0.017835401711605067	0.029294966901313963	0.0024593931922443717
разуметь	0.02445626818610784	0.04545116916213027	0.0009640212816345175
губернский	0.020520511372390318	0.017641291989265364	0.0013434171219133635
содержание	0.005371541734040387	0.007275422561331101	0.00020072415932164748
убежденный	0.06620842735054876	0.08172250335104819	0.031918995336257736
денежный	0.0073822255949916715	0.00810910517458477	8.55601308536182e-05
благодарный	0.050700730039008046	0.0373882780206173	0.03392029833873457
достаточный	0.006932803958183386	0.025802136721147305	0.0059800978322534495
единица	0.00018720527281988208	0.003547021187807275	0.000277242240792731
ступень	0.010065669083201882	0.010064275171135584	0.0003766401394802488
договаривать	0.013012764380900366	0.03124193067564437	0.0018511985954725403
бранить	0.029768595191802402	0.018482608724199323	0.002611699310669765
протягивать	0.03969776373680112	0.026556167981724874	0.018670133269315037
отъезд	0.035778537858193585	0.029124710197035834	0.015233191812780102
переговаривать	0.03634305836400688	0.03574589453558573	0.012382010635278766
повесть	0.04095627427918035	0.0273892747560885	0.0014281361534055435
плоть	0.018340097537611184	0.007314252928293658	0.0006028415283586095
ошибаться	0.054513316035717345	0.03655482617014558	0.012151445470957242
изображать	0.005826284059969121	0.010554114559496815	0.0009247908028891869
профессор	0.005117203003559311	0.007557255468672706	0.0003799406397159574
община	0.010828901965484701	0.02014140543496636	1.6893341180901736e-05
возвращать	0.022942822491109006	0.033061079264473374	0.008624946368680383
испытание	0.01876719798475833	0.01580934454062001	0.00014278203947232958
союз	0.006484363916274983	0.006878468251287983	0.0002106231056323271
доход	0.015562712692763228	0.010042415223678835	0.0006936245708692123
станция	0.01576086916230207	0.011706510788012792	9.730046718003117e-05
напрасно	0.006575497082805836	0.011398427248222733	0.0021034915897034994
дмитриевич	0.024480717084172217	0.022979654886239813	0.007545051817695218
значительно	0.008473605974203356	0.010610048103251689	0.0034877350915082954
покупка	0.011524101939221324	0.017712620666990513	0.005458338351764328
покупать	0.03085173321157748	0.024997720379223494	0.007001939015539934
машина	0.005428902917777537	0.007351344674177523	7.774884219426062e-06
помещение	0.008878733287636059	0.006718632847104462	6.671895198340848e-05
неловкий	0.00756767847426376	0.019183519327590198	0.0035825316508807433
петя	0.029195044547673545	0.021436707000699235	0.006741433561870552
божество	0.01484075930200384	0.05950802241807455	0.004008978055979706
короче	0.005009253921981882	0.00416762721621	0.00021258633633686853
басня	0.0019011392445768332	0.0039325846609853075	0.00030267614080209485
володя	0.009103388086521697	0.015321084039263728	0.0026825412353886835
трогательный	0.02374776336979536	0.01928319162984374	0.007357519340689839
папа	0.005610462418218913	0.005573838313734841	0.004103387426898236
убеждать	0.06209745652410023	0.08000314688640116	0.02502762020510462
заяц	0.01014224039870545	0.011480707740953841	0.0017899993220735757
примечание	0.006673341062972592	0.03951694104574607	0.0019192738583456556
насчет	0.006176712305348368	0.015008876497015803	0.00011812930554131277
двадцать	0.04032092441993095	0.03196113254372412	0.019121544180983174
след	0.0030287752439279226	0.0022826445771231335	3.129537258989523e-05
приличие	0.006196127838247344	0.0026933832232028565	5.903778979348327e-06
подбегать	0.0262384312173325	0.0296354588888295	0.017887955363633735
расстояние	0.0033174001892346543	0.0037582828602221066	0.0005249368248303006
хитрость	0.0031445015845421452	0.00475537583626911	0.0002890242054282074
подбирать	0.005229071837784167	0.010880906199721797	0.0005835372526079164
усталость	0.02368083638137914	0.030295979575560603	0.003356632139851974
седло	0.009014949172859017	0.0104503605775708	0.0013260976990053758
успокаивать	0.0232887692177436	0.030796811881793167	0.004900613283040627
кабинет	0.06287112759560695	0.060323929463424034	0.005882098204847463
как-нибудь	0.014129627401417915	0.024254483851365305	0.008120842953630488
поправляться	0.007296808060600549	0.014797776511139322	0.0003151258772957662
по-французски	0.0029949514911876357	0.010108069863432934	0.0013174458133741664
поручик	0.006994477221763286	0.012509214012313613	0.003807240371377952
угадывать	0.008304138773736697	0.02923062694329217	0.004048347174518219
семенов	0.0003519398001653767	0.00785973751521862	0.0001736044781678149
тайный	0.00022439604073416737	0.0024921373991143945	0.00012069318054686971
ссора	0.014847915595834248	0.01238711173924375	0.001256159991976491
избавляться	0.02568853735127953	0.047401245826724565	0.00937834714733392
произвол	0.00528722120229332	0.008252295672538703	0.0001256616338582608
упоминать	0.019276633438017433	0.049214026650649216	0.019992356555415855
прокурор	0.01626708655746282	0.021870468872867272	0.0012656460220781733
яков	0.033413635088798355	0.02642514391203136	0.004640101787574161
чистота	0.011318545019480802	0.01644673883209742	0.0011698768499291618
княжна	0.05568293117372693	0.04890266138114497	0.0027329795685360793
покой	0.0023707405883421507	0.010968128830008979	0.0017017422689094455
колонна	0.030389458124337323	0.023875136121736064	5.09226891738802e-05
попытка	0.005084235618851478	0.018525682962429343	0.0038530490625399583
издание	0.03623272146000938	0.04774255859493907	0.0037114584885188416
неожиданный	0.013560107615144427	0.02443604756399898	0.00878971104376429
расположение	0.012565028978927225	0.012426580674935097	0.0011423211293383898
задерживать	0.0071095498984526115	0.02409465790261056	4.5991478340642263e-05
поэзия	0.010225615601605308	0.021284717736907502	0.005880092555154601
занятие	0.02286875180205726	0.029038394362844226	0.0005173635708375393
пахнуть	0.0034698763711567514	0.001446678870860285	0.00044065909535142785
фраза	0.006798576463801727	0.009277383805246894	0.001488415827931102
испуганный	0.011955602859469294	0.012186374760987441	0.01447062842259618
урок	0.02893768345828386	0.019919981847008477	0.002203857071381345
огорчать	0.0825766147761191	0.08131205051922484	0.035157223848094034
наверх	0.043231432560982094	0.037802532326258416	0.0058021709124274025
прощаться	0.03673285265358184	0.036130995339662346	0.009327346613538257
отправляться	0.03281588184476624	0.04963645457420342	0.03166690638398089
страстно	0.018429779849578682	0.02610544214716213	0.005841318682692239
сталкиваться	0.014966227658758597	0.00832390521189489	0.0005824960685337732
невежество	0.015202119752397132	0.008406583983891736	8.728529961175155e-05
увлекать	0.0078246235057275	0.015090536643541989	0.0063195965423753645
искушение	0.014366412123127687	0.016149118448857278	0.004185550582292641
докладывать	0.02615548631208688	0.027071226869830968	0.0050876334339694145
поздравлять	0.012165652553969486	0.02142692178622244	0.0014266350107601685
оказывать	0.02233043018993306	0.05228045463722483	0.0022139658808187435
познакомиться	0.0432812400402968	0.03297716164194026	0.0128451830902811
невозможность	0.018406655653781665	0.02678395151252377	0.0017032689740020522
несчастливый	0.04353865001105442	0.042614896496715654	0.003348553631561492
нехороший	0.03657852060627066	0.054422604989703194	0.008956361709282691
сражение	0.04199674726903571	0.018006842201581608	0.0031863071729137755
обещаться	0.03124329092056463	0.035412849767300324	0.004020498142293397
исключительно	0.006679720027234775	0.016316380944503436	0.0016991004867013431
стекло	0.0010429179995658266	0.003147358934857947	1.6245109541255235e-05
свидание	0.0378449114492899	0.035761207111480287	0.0029196443385952797
подробно	0.029804621724248248	0.04685363186493654	0.008515110567618316
шевелиться	0.003125636922906235	0.0007070600558925406	0.000842120822815946
отступать	0.021524679467571525	0.031385352191328986	0.002841960429597779
луч	0.008220447376501546	0.00697172082041863	0.0005697428806663104
гадость	0.016631674119993747	0.009389531355619363	0.00038354627179399455
уменьшать	0.01149046494572682	0.020054510998874536	0.013028150029536178
замок	0.0027776870606321703	0.003967135619508102	0.0004256287416097771
невольный	0.010245046588421729	0.01044490246593647	0.0005631284987420033
насмешка	0.010808687650763673	0.01734285314227773	0.005433910018039295
перечитывать	0.03836223253667482	0.022641327663938587	0.003982675645943775
умиление	0.03836419581746242	0.04154698957289019	0.015232985084467151
расспрашивать	0.03523343423105937	0.05110524296958083	0.01577055053627657
касаться	0.029991179037541598	0.030622949408225197	0.003931431474510238
судя	0.009777838013191138	0.00759682596023548	0.0008965933709775688
излагать	0.031039941512504384	0.0418270592307594	0.014878606125434077
несогласие	0.008001766585416813	0.030412980758130016	0.014826341236973331
горло	0.006739982926364213	0.00849380558689693	0.00296648494676405
литературный	0.02007201359173032	0.01733912416814077	0.0014719086582914336
несправедливый	0.026638995091825622	0.02564311140251733	0.008549844178356542
фамилия	0.005649336415458687	0.005426659910081475	0.0002478411595892096
изложение	0.027147014286489347	0.0353986943781495	0.004334547320121073
раздеваться	0.042553762401088165	0.031565938013663315	0.0006492059966122576
отсылать	0.04004477454644737	0.08920609977129641	0.01418182331557897
пострадать	0.010454276213072461	0.01612119476986122	0.003224551248638829
павел	0.05126714711820267	0.03251844216944311	0.029547259677942306
означать	0.011945034484175953	0.0462442553542824	0.0021007912297940383
полковой	0.024685711356090347	0.02344066889561367	0.006580191404666064
зверь	0.014191930992311414	0.01594607267558154	0.00652534123173461
понадобиться	0.018540519723570268	0.013284069579557828	0.00658600245611977
питаться	0.015919806578080755	0.006173987246268257	0.002247079878993664
поправка	0.007869674625993837	0.009378415861555875	7.616347299999575e-05
сближение	0.030734699960888883	0.028498551511166682	0.0021774610695641647
переписывать	0.03671973816544614	0.046337302263354224	0.0024576274541358587
исправление	0.02248377361286453	0.026970939258447763	0.0016051035438628565
неправильно	0.009599342815102146	0.032276435971087175	0.006640075970786142
языческий	0.025935958352767227	0.015553575387614031	0.002917122006506939
добывать	0.00948402912195373	0.012425823364986831	5.252749768026969e-06
солома	0.007367782899405745	0.011308750917738666	0.0010560616405412239
поручать	0.026013681515401586	0.03911592002443791	0.005862503160588003
нравственность	0.04072894714300084	0.021189694502309044	0.008277129207742399
окончание	0.002306074930156511	0.008485318603115754	0.0017707509468695916
листок	0.03793760121494784	0.03890365647009872	0.007124002191895091
худо	0.020009338621559198	0.013550079892498314	0.009068755095889202
товар	0.006862399953738356	0.007596744959490528	3.886879491478865e-05
бумажка	0.006984905719257785	0.010502197982144247	0.0009895085680567718
